Turmoil,Gamious,9.99,9.99,0.00,[windows,1464814800,False
Descent,Interplay,9.99,9.99,0.00,[windows],889653600,False
MDK,Interplay,9.99,9.99,0.00,[windows],862347600,False
Destroy All Humans! Special Skin Pack,THQ Nordic GmbH,9.99,9.99,0.00,[windows],1595883600,False
Dark Quest 1 & 2,Brain Seal Ltd,9.99,9.99,0.00,[windows],1582495200,False
Giants,Interplay,9.99,9.99,0.00,[windows],976140000,False
Stonekeep,Interplay,9.99,9.99,0.00,[windows],815781600,False
IL-2 Sturmovik™,1C Entertainment,9.99,9.99,0.00,[windows],1166133600,False
POSTAL 2,Running With Scissors,9.99,9.99,0.00,[windows],1050267600,False
Silent Hunter® 2,Ubisoft,9.99,9.99,0.00,[windows],1004997600,False
Red Baron Pack,Mad Otter Games,9.99,9.99,0.00,[windows],909784800,False
Journey to the Center of the Earth,Frogwares,9.99,9.99,0.00,[windows],1045346400,False
"""Desperados 2",THQ Nordic GmbH,9.99,9.99,0.00,[windows],1146171600,False
Carmageddon Max Pack,THQ Nordic GmbH,9.99,9.99,0.00,[windows],872888400,False
Heroes of Annihilated Empires,GSC Game World,9.99,9.99,0.00,[windows],1159995600,False
Prince of Persia,Ubisoft,9.99,9.99,0.00,[windows],1228860000,False
Divinity,Larian Studios,9.99,9.99,0.00,[windows],1372366800,False
The Penumbra Collection,Frictional Games,9.99,9.99,0.00,[windows],1175202000,False
Hatoful Boyfriend,Devolver Digital,9.99,9.99,0.00,[windows,1409778000,False
Wings!™ Remastered Edition,Kalypso,9.99,9.99,0.00,[windows],1413493200,False
Dungeons 3,Kalypso Media Digital,9.99,9.99,0.00,[windows,1537995600,False
The Last Leviathan,Super Punk Games,9.99,9.99,0.00,[windows,1466542800,False
Dear Esther,The Chinese Room,9.99,9.99,0.00,[windows,1487023200,False
Finding Paradise,Freebird Games,9.99,9.99,0.00,[windows,1513202400,False
Stunt Island,Disney,9.99,9.99,0.00,[windows,694216800,False
Battlestar Galactica Deadlock,Slitherine Ltd.,9.99,9.99,0.00,[windows],1539810000,False
Avernum,Spiderweb Software,9.99,9.99,0.00,[windows,1349038800,False
Cyberia,Interplay,9.99,9.99,0.00,[windows,757375200,False
Cyberia 2,Interplay,9.99,9.99,0.00,[windows,788911200,False
Interstellaria,ChuckleFish LTD.,9.99,9.99,0.00,[windows,1437080400,False
STASIS,The Brotherhood,9.99,9.99,0.00,[windows,1440968400,False
Falcon Collection,Retroism,9.99,9.99,0.00,[windows,536450400,False
Noctropolis,Night Dive Studios,9.99,9.99,0.00,[windows,757375200,False
Darkest Hour,Paradox Interactive,9.99,9.99,0.00,[windows],1302296400,False
Sengoku,Paradox Interactive,9.99,9.99,0.00,[windows],1316034000,False
Runestone Keeper,Blackfire Games,9.99,9.99,0.00,[windows],1445547600,False
Impossible Creatures,THQ Nordic GmbH,9.99,9.99,0.00,[windows],1041890400,False
Sword of the Stars,Paradox Interactive,9.99,9.99,0.00,[windows],1222981200,False
Men of Valor,THQ Nordic GmbH,9.99,9.99,0.00,[windows],1098910800,False
Galactic Civilizations III - Mercenaries Expansion Pack DLC,Stardock Entertainment,9.99,9.99,0.00,[windows],1455746400,False
Guard Duty,Digital Tribe Games,9.99,9.99,0.00,[windows,1556744400,False
1979 Revolution,iNK Stories,9.99,9.99,0.00,[windows,1459803600,False
Siege of Dragonspear Enhanced Edition Official Soundtrack,Beamdog,9.99,9.99,0.00,[windows,1459976400,False
Scythe, Asmodee Digital,9.99,9.99,0.00,[windows,1559077200,False
The 25th Ward,NIS America,9.99,9.99,0.00,[windows,1520892000,False
Dying Light - Hellraid,Techland Publishing,9.99,9.99,0.00,[windows],1597266000,False
Shadow Warrior Classic Redux,Devolver Digital,9.99,9.99,0.00,[windows,863470800,False
Graveyard Keeper - Stranger Sins,tinyBuild,9.99,9.99,0.00,[windows,1572213600,False
War for the Overworld,Brightrock Games ,9.99,9.99,0.00,[windows,1524171600,False
The Dungeon Of Naheulbeuk,Dear Villagers,9.99,9.99,0.00,[windows],1600290000,False
"""Brothers in Arms",Ubisoft,9.99,9.99,0.00,[windows],1223413200,False
Fictorum,Scraping Bottom Games,9.99,9.99,0.00,[windows],1502226000,False
Titus The Fox,Interplay,9.99,9.99,0.00,[windows,694216800,False
Ashes of the Singularity,Stardock Entertainment,9.99,9.99,0.00,[windows],1573682400,False
Kynseed,PixelCount Studios,9.99,9.99,0.00,[windows],1541628000,False
Bridge Constructor Portal,Headup,9.99,9.99,0.00,[windows,1513720800,False
Kingdoms and Castles,Lion Shield,9.99,9.99,0.00,[windows,1500498000,False
Shadows,Kalypso Media Digital,4.99,4.99,0.00,[windows],1544652000,False
ARMA,Bohemia Interactive ,4.99,4.99,0.00,[windows],999118800,False
Independence War 2,Atari,5.99,5.99,0.00,[windows],993762000,False
The 13th Doll,Attic Door Productions,4.99,9.99,5.00,[windows,1573941600,False
Moonlighter,11 bit studios,19.99,19.99,0.00,[windows,1527541200,False
Earth 2140 Trilogy,TopWare Interactive,5.99,5.99,0.00,[windows],876866400,False
Earth 2150 Trilogy,TopWare Interactive,5.99,5.99,0.00,[windows],1131141600,False
"""Tom Clancys Ghost Recon®""",Ubisoft,9.99,9.99,0.00,[windows],1005602400,False
S2,Nival Interactive,9.99,9.99,0.00,[windows],1094677200,False
Carmageddon 2,THQ Nordic GmbH,9.99,9.99,0.00,[windows],912376800,False
The Guild 2 Renaissance,THQ Nordic GmbH,9.99,9.99,0.00,[windows],1280178000,False
Mini Metro,Dinosaur Polo Club,9.99,9.99,0.00,[windows,1446760800,False
Lands of Lore 3,Electronic Arts,5.99,5.99,0.00,[windows],920412000,False
Death to Spies,1C Entertainment,4.99,4.99,0.00,[windows],1192482000,False
Evolva,Interplay,9.99,9.99,0.00,[windows],959806800,False
Soldiers,1C Entertainment,4.99,4.99,0.00,[windows],1088542800,False
Cities in Motion Collection Upgrade,Paradox Interactive,39.99,39.99,0.00,[windows],1321567200,False
Dungeons & Dragons,Hasbro Inc.,9.99,9.99,0.00,[windows],1127595600,False
Odallus,JoyMasher,9.99,9.99,0.00,[windows],1436907600,False
Pray for Death,Interplay,9.99,9.99,0.00,[windows,820447200,False
"""Oddworld",Oddworld Inhabitants,9.99,9.99,0.00,[windows],1292796000,False
Neighbours From Hell Compilation,THQ Nordic GmbH,9.99,9.99,0.00,[windows],1077228000,False
Hearts of Iron,Paradox Interactive,9.99,9.99,0.00,[windows],1038520800,False
SWAT 3,Activision,9.99,9.99,0.00,[windows],1002661200,False
Legend of Keepers - Supporter Pack,Goblinz Studio,9.99,9.99,0.00,[windows,1584568800,False
Bleeding Moons,Phoenix Online Studios,9.99,9.99,0.00,[windows],1599080400,False
Still Life,Microids,7.99,7.99,0.00,[windows],1113426000,False
Omerta,Kalypso Media Digital,9.99,9.99,0.00,[windows],1386194400,False
NyxQuest,Over the Top Games,2.99,2.99,0.00,[windows],1285534800,False
A Hat in Time - Nyakuza Metro,Gears for Breakfast,4.99,4.99,0.00,[windows],1557435600,False
Enigmatis,Artifex Mundi,9.99,9.99,0.00,[windows,1314824400,False
Stellaris,Paradox Interactive,7.99,7.99,0.00,[windows,1470258000,False
Blake Stone,Apogee Software,5.99,5.99,0.00,[windows,783295200,False
Galaxy Trucker,CGE Digital,9.99,9.99,0.00,[windows,1551909600,False
Rage of Mages,Nival Interactive,5.99,5.99,0.00,[windows],892155600,False
Tempest,HeroCraft,14.99,14.99,0.00,[windows,1471813200,False
Venetica - Gold Edition,Deck13,9.99,9.99,0.00,[windows],1252011600,False
Passpartout,Flamebait Games,9.99,9.99,0.00,[windows,1496696400,False
Gex,Square Enix,5.99,5.99,0.00,[windows],847317600,False
"""The Last Door",Phoenix Online Studios,9.99,9.99,0.00,[windows,1459198800,False
Overcooked! 2,Team17 Digital LTD.,24.99,24.99,0.00,[windows],1533589200,False
Divinity,Larian Studios,2.99,2.99,0.00,[windows,1535662800,False
Little Nightmares - The Hideaway DLC,BANDAI NAMCO Entertainment,3.99,3.99,0.00,[windows],1509051600,False
Pizza Connection 2,Assemble Entertainment,5.99,5.99,0.00,[windows],1002574800,False
"""Alan Wakes American Nightmare""",Remedy Entertainment,8.99,8.99,0.00,[windows],1337634000,False
Battle Brothers - Support the Developers & Southern Banner,Overhype Studios,9.99,9.99,0.00,[windows],1597266000,False
Galactic Civilizations III - Precursor Worlds DLC,Stardock Entertainment,3.99,3.99,0.00,[windows],1449612000,False
Galactic Civilizations III - Altarian Prophecy DLC,Stardock Entertainment,3.99,3.99,0.00,[windows],1471899600,False
UFO,Bohemia Interactive ,6.99,6.99,0.00,[windows],1173996000,False
Lake Ridden OST,Midnight Hub,1.12,4.49,3.37,[windows],1525899600,False
Biped,NEXT Studios,14.99,14.99,0.00,[windows],1585260000,False
Galactic Civilizations III – Worlds in Crisis,Stardock Entertainment,4.99,4.99,0.00,[windows],1589230800,False
Age of Wonders 3 - Deluxe Edition Upgrade,Paradox Interactive,6.99,6.99,0.00,[windows],1396213200,False
Daemonsgate,Piko Interactive,6.99,6.99,0.00,[windows,754696800,False
Worms 2,Team17 Digital LTD.,5.99,5.99,0.00,[windows],883519200,False
TSIOQUE - Original Soundtrack OST,OhNoo Studio,5.99,5.99,0.00,[windows],1541541600,False
Train Valley 2 - Passenger Flow,Flazm,5.99,5.99,0.00,[windows,1570050000,False
Slain,Digerati,7.99,7.99,0.00,[windows,1458770400,False
"""Prison Architect - Psych Ward",Paradox Interactive,5.99,5.99,0.00,[windows,1574287200,False
Post Mortem,Microids,7.99,7.99,0.00,[windows],1046296800,False
Dracula 4+5,Microids,7.99,7.99,0.00,[windows,1371589200,False
Gomo,Daedalic Entertainment,7.99,7.99,0.00,[windows],1386280800,False
War for the Overworld,Brightrock Games ,7.99,7.99,0.00,[windows,1464296400,False
Circle Empires,Iceberg Interactive,7.99,7.99,0.00,[windows,1533675600,False
AI War 2,Arcen Games,7.99,7.99,0.00,[windows,1582754400,False
Project Highrise,Kasedo Games,1.99,1.99,0.00,[windows,1504818000,False
Fury Unleashed Soundtrack,Awesome Games Studio,4.99,4.99,0.00,[windows],1582322400,False
Lords of Magic,Rebellion,5.99,5.99,0.00,[windows],910389600,False
Blood 2,Atari,5.99,5.99,0.00,[windows],909784800,False
XCOM 2,2K Games,4.99,4.99,0.00,[windows],1479765600,False
Grim Dawn - Loyalist Item Pack #2,Crate Entertainment,8.99,8.99,0.00,[windows],1560978000,False
Higurashi When They Cry Hou - Ch.7 Minagoroshi,MangaGamer,7.99,7.99,0.00,[windows,1563397200,False
Higurashi When They Cry Hou - Ch.8 Matsuribayashi,MangaGamer,7.99,7.99,0.00,[windows,1589403600,False
Wasteland 1,inXile Entertainment,5.99,5.99,0.00,[windows,568072800,False
Enemy Engaged,Strategy First,5.99,5.99,0.00,[windows],908658000,False
"""Little Big Adventure 2 (Twinsens Odyssey)""",Didier Chanfray SARL,5.99,5.99,0.00,[windows,865026000,False
Grim Dawn - Loyalist Item Pack,Crate Entertainment,8.99,8.99,0.00,[windows],1482357600,False
"""Broken Sword",Revolution Software,5.99,5.99,0.00,[windows,1219698000,False
West of Dead - Path of the Crow Edition,Raw Fury,24.59,24.59,0.00,[windows],1592427600,False
Kingdom Come,Warhorse Studios,6.99,6.99,0.00,[windows],1549317600,False
Port Royale,Kalypso Media Digital,5.99,5.99,0.00,[windows],1054674000,False
Iconoclasts,Bifrost Entertainment,19.99,19.99,0.00,[windows,1516658400,False
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,MangaGamer,7.99,7.99,0.00,[windows,1466197200,False
Sudden Strike Gold,Kalypso Media Digital,5.99,5.99,0.00,[windows],980287200,False
Tropico 5,Kalypso Media Digital,24.99,24.99,0.00,[windows],1400792400,False
"""Kings Bounty",1C Entertainment,14.99,14.99,0.00,[windows],1404075600,False
Tex Murphy,Wordplay LLC,9.99,9.99,0.00,[windows,783554400,False
Conflict,Square Enix,6.99,6.99,0.00,[windows],1033333200,False
Journey of a Roach,Daedalic Entertainment,6.99,6.99,0.00,[windows],1383516000,False
The Samaritan Paradox,Screen 7,6.99,6.99,0.00,[windows],1397768400,False
Meridian,Headup,6.99,6.99,0.00,[windows],1411678800,False
Tyranny - Tales from the Tiers,Paradox Interactive,6.99,6.99,0.00,[windows,1497301200,False
Cultures,Kalypso Media Digital,9.99,9.99,0.00,[windows],1060894800,False
UBOAT,PlayWay,29.99,29.99,0.00,[windows],1556571600,False
Death to Spies,1C Entertainment,6.99,6.99,0.00,[windows],1249592400,False
Resolutiion,Deck13,19.99,19.99,0.00,[windows,1590613200,False
Tomb Raider,Square Enix,9.99,9.99,0.00,[windows],943394400,False
Ys Origin,XSEED Games,19.99,19.99,0.00,[windows],1338411600,False
Aragami,Lince Works,19.99,19.99,0.00,[windows,1475528400,False
Heroes of Hammerwatch,Crackshell,6.99,6.99,0.00,[windows],1552428000,False
Legends of Eisenwald,Aterdux Entertainment,19.99,19.99,0.00,[windows],1435784400,False
Rage of Mages II,Nival Interactive,5.99,5.99,0.00,[windows],933368400,False
Realpolitiks - New Power,1C Entertainment,7.99,7.99,0.00,[windows,1521064800,False
Project Highrise,Kasedo Games,1.99,1.99,0.00,[windows,1499893200,False
Kingdom Come,Warhorse Studios,5.99,5.99,0.00,[windows],1539637200,False
Brothers in Arms,Ubisoft,9.99,9.99,0.00,[windows],1128373200,False
Battlefleet Gothic,Focus Home Interactive,5.35,7.99,2.64,[windows],1586120400,False
Ghost of a Tale,SeithCG,24.99,24.99,0.00,[windows],1520892000,False
Deliver Us The Moon,Wired Productions,24.99,24.99,0.00,[windows],1570654800,False
Röki,United Label,19.99,19.99,0.00,[windows],1595451600,False
Bridge Constructor Portal - Portal Proficiency,Headup,3.99,3.99,0.00,[windows,1573509600,False
Shadow Man,Valiant Entertainment,5.99,5.99,0.00,[windows],933368400,False
Monster Bash,Apogee Software,5.99,5.99,0.00,[windows,734302800,False
Wacky Wheels,3D Realms,5.99,5.99,0.00,[windows,782344800,False
Craft The World - Sisters in Arms,Dekovir Entertainment,2.99,2.99,0.00,[windows,1467666000,False
"""Interstate 82""",Activision,5.99,5.99,0.00,[windows],941317200,False
Judge Dredd,Rebellion,5.99,5.99,0.00,[windows],1109800800,False
Close Combat 4,Slitherine Ltd.,5.99,5.99,0.00,[windows],915141600,False
Broken Sword 2,Revolution Software,5.99,5.99,0.00,[windows,850341600,False
Sea Dogs,Akella,5.99,5.99,0.00,[windows],1158008400,False
Delta Force,THQ Nordic GmbH,5.99,5.99,0.00,[windows],907102800,False
PC Building Simulator - Republic of Gamers Workshop,The Irregular Corporation,5.99,5.99,0.00,[windows],1566939600,False
Kingdom Come,Warhorse Studios,5.99,5.99,0.00,[windows],1530738000,False
In Cold Blood,Revolution Software,5.99,5.99,0.00,[windows],1007071200,False
Panzer Elite Special Edition,THQ Nordic GmbH,5.99,5.99,0.00,[windows],1009576800,False
Seven Kingdoms,Enlight Software,5.99,5.99,0.00,[windows],897253200,False
Pro Pinball Timeshock,Barnstorm Games,5.99,5.99,0.00,[windows],875570400,False
Jagged Alliance 2,TopWare Interactive,5.99,5.99,0.00,[windows,1107813600,False
MegaRace 1+2,Microids,5.99,5.99,0.00,[windows],764802000,False
Constructor Classic 1997,System 3 Software,5.99,5.99,0.00,[windows,880840800,False
Call to Power 2,Activision,5.99,5.99,0.00,[windows],971989200,False
"""Kings Bounty",1C Entertainment,5.99,5.99,0.00,[windows],1209070800,False
Age of Wonders,Paradox Interactive,5.99,5.99,0.00,[windows],942271200,False
Chaser,THQ Nordic GmbH,5.99,5.99,0.00,[windows],1056661200,False
Dragonsphere,Retroism,5.99,5.99,0.00,[windows,757461600,False
B-17 Flying Fortress,Retroism,5.99,5.99,0.00,[windows],976658400,False
POD Gold,Ubisoft,5.99,5.99,0.00,[windows],857080800,False
Fragile Allegiance,Urbanscan ,5.99,5.99,0.00,[windows,859755600,False
Cannon Fodder 2,Codemasters,5.99,5.99,0.00,[windows,783640800,False
Realms of Chaos,3D Realms,5.99,5.99,0.00,[windows,816040800,False
Nancy Drew,Her Interactive,5.99,5.99,0.00,[windows],1096578000,False
Inherit the Earth,The Wyrmkeep Entertainment Co.,5.99,5.99,0.00,[windows,757461600,False
Privateer 2,Electronic Arts,5.99,5.99,0.00,[windows],850082400,False
Dragon Lore,Microids,5.99,5.99,0.00,[windows],788824800,False
Summoner,THQ Nordic GmbH,5.99,5.99,0.00,[windows],972507600,False
Harvester,Lee Jacobson,5.99,5.99,0.00,[windows,843685200,False
Sword of the Samurai,Retroism,5.99,5.99,0.00,[windows,599695200,False
Rex Nebular and the Cosmic Gender Bender,Retroism,5.99,5.99,0.00,[windows,720568800,False
Screamer 4x4,Mastertronic,5.99,5.99,0.00,[windows],975880800,False
Challenge of the Five Realms,Retroism,5.99,5.99,0.00,[windows,694303200,False
PC Building Simulator – Overclockers UK Workshop,The Irregular Corporation,5.99,5.99,0.00,[windows],1591131600,False
Army Men,2K Games,5.99,5.99,0.00,[windows],939762000,False
Army Men,2K Games,5.99,5.99,0.00,[windows],883605600,False
Sniper,CI Games,5.99,5.99,0.00,[windows],1277326800,False
Sudden Strike 2 Gold,Kalypso Media Digital,5.99,5.99,0.00,[windows],1030654800,False
Fantasy General,GOG,5.99,5.99,0.00,[windows,825631200,False
X2,Egosoft,5.99,5.99,0.00,[windows],1070402400,False
X-COM,2K Games,5.99,5.99,0.00,[windows],796683600,False
STAR WARS™ Shadows of the Empire™,Disney,5.99,5.99,0.00,[windows],857167200,False
Galactic Civilizations III – Villains of Star Control,Stardock Entertainment,5.99,5.99,0.00,[windows],1566853200,False
PC Building Simulator - Razer Workshop,The Irregular Corporation,5.99,5.99,0.00,[windows],1556485200,False
Galactic Civilizations III – Star Control Heroes,Stardock Entertainment,5.99,5.99,0.00,[windows],1541973600,False
PC Building Simulator - NZXT Workshop,The Irregular Corporation,5.99,5.99,0.00,[windows],1579730400,False
Conquests of Camelot,Activision,5.99,5.99,0.00,[windows],631144800,False
Arabian Nights,Silmarils,5.99,5.99,0.00,[windows],993070800,False
Ashes of the Singularity,Stardock,5.99,5.99,0.00,[windows],1517349600,False
"""Knightin+""",Muzt Die Studios,5.99,5.99,0.00,[windows,1564088400,False
The Legacy,Piko Interactive,5.99,5.99,0.00,[windows,694216800,False
Reah,L.K. Avalon,5.99,5.99,0.00,[windows],922827600,False
Army Men II,2K Games,5.99,5.99,0.00,[windows],922053600,False
Space Rogue Classic,Night Dive Studios,5.99,5.99,0.00,[windows,599608800,False
Epic Pinball,Epic Games,5.99,5.99,0.00,[windows,788911200,False
Hexplore,Throwback Entertainment,5.99,5.99,0.00,[windows],883605600,False
Iron Storm,Microids,2.99,2.99,0.00,[windows],1035493200,False
Return to Krondor,Activision,5.99,5.99,0.00,[windows],912376800,False
Mary Skelter,Ghostlight LTD,24.99,24.99,0.00,[windows],1531947600,False
Disciples,Strategy First,5.99,5.99,0.00,[windows],983052000,False
Creatures,Merge Games,5.99,5.99,0.00,[windows],1089925200,False
Leisure Suit Larry,Codemasters,5.99,5.99,0.00,[windows],1096837200,False
Eschalon,Basilisk Games,9.99,9.99,0.00,[windows,1392328800,False
Pax Imperia - Eminent Domain,THQ Nordic GmbH,5.99,5.99,0.00,[windows],875656800,False
Armed and Dangerous,Disney,5.99,5.99,0.00,[windows],1070316000,False
Unreal 2,Epic Games,9.99,9.99,0.00,[windows],1070920800,False
"""Oddworld",Oddworld Inhabitants,5.99,5.99,0.00,[windows],912376800,False
AquaNox,THQ Nordic GmbH,5.99,5.99,0.00,[windows],1002834000,False
AquaNox 2,THQ Nordic GmbH,5.99,5.99,0.00,[windows],1061240400,False
Desperados III,THQ Nordic GmbH,4.99,4.99,0.00,[windows],1598994000,False
"""West of Loathing",Asymmetric,4.99,4.99,0.00,[windows,1549576800,False
Devil Daggers,Sorath,4.99,4.99,0.00,[windows,1455746400,False
Celtic Kings,Haemimont Games,5.99,5.99,0.00,[windows],1030395600,False
Speed Busters,Ubisoft,5.99,5.99,0.00,[windows],912376800,False
A Hat in Time - Seal the Deal,Gears for Breakfast,4.99,4.99,0.00,[windows],1536786000,False
"""Time Gate",Piko Interactive,5.99,5.99,0.00,[windows,788911200,False
Summer & Winter,Piko Interactive,5.99,5.99,0.00,[windows,830898000,False
Pro Pinball Fantastic Journey,Barnstorm Games,5.99,5.99,0.00,[windows],946591200,False
Bioforge,Electronic Arts,5.99,5.99,0.00,[windows],796424400,False
ART OF FIGHTING 2,SNK CORPORATION,5.99,5.99,0.00,[windows,757375200,False
Ghost Master,Strategy First,5.99,5.99,0.00,[windows],1061845200,False
Heroes of Hammerwatch,Crackshell,5.99,5.99,0.00,[windows],1582063200,False
Weedcraft Inc,Devolver Digital,19.99,19.99,0.00,[windows,1554930000,False
Gauntlet™ Slayer Edition,Warner Bros. Interactive Entertainment,19.99,19.99,0.00,[windows],1411419600,False
Guacamelee! Gold Edition,DrinkBox Studios,14.99,14.99,0.00,[windows,1375909200,False
Cinders,MoaCube ,19.99,19.99,0.00,[windows,1340139600,False
"""Wonder Boy",DotEmu,19.99,19.99,0.00,[windows,1496869200,False
Children of Morta,11 bit studios,3.99,3.99,0.00,[windows,1598216400,False
INSIDE,Playdead,19.99,19.99,0.00,[windows],1467147600,False
Project Highrise,Kasedo Games,1.99,1.99,0.00,[windows,1531947600,False
London Detective Mysteria,XSEED Games,29.99,29.99,0.00,[windows],1564520400,False
Crossroads Inn - Hooves & Wagons,Klabater,4.99,4.99,0.00,[windows],1594846800,False
Crusaders of Might and Magic,Ubisoft,5.99,5.99,0.00,[windows],941230800,False
Barony,Turning Wheel LLC,3.99,3.99,0.00,[windows,1577397600,False
Surviving Mars,Paradox Interactive,4.99,4.99,0.00,[windows,1542232800,False
Project Highrise,Kasedo Games,1.99,1.99,0.00,[windows,1519768800,False
"Warhammer 40,000",Slitherine Ltd.,6.99,6.99,0.00,[windows,1531342800,False
Darkest Dungeon®,Red Hook Studios,3.99,3.99,0.00,[windows,1508965200,False
Etherlords,Nival Interactive,5.99,5.99,0.00,[windows],1005170400,False
Original War,Bohemia Interactive ,4.99,4.99,0.00,[windows],992552400,False
Creatures Village,Merge Games,5.99,5.99,0.00,[windows],1001970000,False
Konung 1 + 2,1C Entertainment,5.99,5.99,0.00,[windows],977090400,False
Ishar Compilation,DotEmu,5.99,5.99,0.00,[windows],788824800,False
Katana ZERO,Devolver Digital,14.99,14.99,0.00,[windows,1555534800,False
Not Tonight,No More Robots,5.99,9.99,4.00,[windows],1561410000,False
Through the Ages - New Leaders & Wonders,CGE Digital,4.99,4.99,0.00,[windows,1568235600,False
Shovel Knight,Yacht Club Games,14.99,14.99,0.00,[windows,1575928800,False
EPIC + Inferno Bundle,Piko Interactive,5.99,5.99,0.00,[windows,694216800,False
Dead In Vinland - Norse Side Stories,Dear Villagers,4.99,4.99,0.00,[windows,1556744400,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1524171600,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1550181600,False
Independence War Deluxe,Atari,5.99,5.99,0.00,[windows],933368400,False
Crusader,Electronic Arts,5.99,5.99,0.00,[windows],809816400,False
Zork,Activision,5.99,5.99,0.00,[windows],878248800,False
Crusader,Electronic Arts,5.99,5.99,0.00,[windows,842302800,False
Imperialism,Ubisoft,5.99,5.99,0.00,[windows],872974800,False
Magic Carpet™ 2,Electronic Arts,5.99,5.99,0.00,[windows],810507600,False
Syndicate Wars™,Electronic Arts,5.99,5.99,0.00,[windows,846712800,False
A Bird Story,Freebird Games,4.99,4.99,0.00,[windows,1415311200,False
Anomaly Korea,11 bit studios,4.99,4.99,0.00,[windows,1383688800,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1517522400,False
"""Oddworld",Oddworld Inhabitants,4.99,4.99,0.00,[windows],1469394000,False
Dead In Vinland - Endless Mode,Dear Villagers,4.99,4.99,0.00,[windows,1548280800,False
Galactic Civilizations III Soundtrack,Stardock Entertainment,9.99,9.99,0.00,[windows],1442955600,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1582236000,False
"""Super 3-D Noahs Ark""",Piko Interactive,4.99,4.99,0.00,[windows],788911200,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1519941600,False
PC Building Simulator - Overclocked Edition Content,The Irregular Corporation,4.99,4.99,0.00,[windows],1548712800,False
Dungeons 3,Kalypso Media Digital,4.99,4.99,0.00,[windows,1558040400,False
Painkiller,Deep Silver,4.99,4.99,0.00,[windows],1193086800,False
Shadows,Kalypso Media Digital,4.99,4.99,0.00,[windows],1540501200,False
Frostpunk,11 bit studios,4.99,4.99,0.00,[windows],1566853200,False
Imperial Glory,Kalypso Media Digital,4.99,4.99,0.00,[windows],1120770000,False
Praetorians,Kalypso Media Digital,4.99,4.99,0.00,[windows],1047333600,False
Realms of Arkania 3,Fantasy Productions,5.99,5.99,0.00,[windows,851983200,False
Dry Drowning Soundtrack,VLG Publishing,4.19,6.99,2.80,[windows],1565643600,False
Hyperdimension Neptunia Re;Birth2,Retroism,4.96,4.96,0.00,[windows],1432846800,False
Ring Runner,Triple-B-Titles,4.99,4.99,0.00,[windows],1373317200,False
Men of War™,1C Entertainment,4.99,4.99,0.00,[windows],1241557200,False
Wanderlust,Walkabout,9.99,9.99,0.00,[windows,1581372000,False
Ever Forward,Pathea Games,14.99,14.99,0.00,[windows],1597266000,False
Astrox Imperium,Jace Masula,14.99,14.99,0.00,[windows],1553205600,False
Order of Battle,Slitherine Ltd.,14.99,14.99,0.00,[windows,1565211600,False
Bounty Train - New West,Daedalic Entertainment,4.99,4.99,0.00,[windows,1528232400,False
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,SNK CORPORATION,12.99,12.99,0.00,[windows],1424988000,False
London Detective Mysteria - Soundtrack,XSEED Games,19.99,19.99,0.00,[windows],1564520400,False
Order of Battle,Slitherine Ltd.,14.99,14.99,0.00,[windows,1453932000,False
Brutal Legend,Double Fine Productions,14.99,14.99,0.00,[windows,1255381200,False
Ziggurat,Milkstone Studios,14.99,14.99,0.00,[windows,1414011600,False
Order of Battle,Slitherine Ltd.,14.99,14.99,0.00,[windows,1526418000,False
Bridge Constructor Trains,Headup,2.99,2.99,0.00,[windows,1464037200,False
XCOM 2,2K Games,7.99,7.99,0.00,[windows],1539032400,False
Les Manley in,Ziggurat Interactive,6.99,6.99,0.00,[windows,662680800,False
Street Fighter Alpha 2,Capcom,5.99,5.99,0.00,[windows],878335200,False
Wanderlust,Walkabout,4.99,4.99,0.00,[windows,1586379600,False
The Surge - CREO Special Employee Kit,Focus Home Interactive,0.66,0.99,0.33,[windows],1494882000,False
Blitzkrieg Anthology,Nival Interactive,5.99,5.99,0.00,[windows],1128805200,False
Blitzkrieg 2 Anthology,Nival Interactive,5.99,5.99,0.00,[windows],1203631200,False
Cossacks 3,GSC Game World,4.99,4.99,0.00,[windows],1503522000,False
Cossacks 3,GSC Game World,4.99,4.99,0.00,[windows],1494882000,False
Little Nightmares - The Residence DLC,BANDAI NAMCO Entertainment,3.99,3.99,0.00,[windows],1519250400,False
Little Nightmares - The Depths DLC,BANDAI NAMCO Entertainment,3.99,3.99,0.00,[windows],1499374800,False
Eschalon,Basilisk Games,5.99,5.99,0.00,[windows,1273611600,False
Reigns,Devolver Digital,2.99,2.99,0.00,[windows,1470862800,False
Sin Slayers - Pharmacist,Black Tower Entertainment ,4.99,4.99,0.00,[windows,1569877200,False
The Dame Was Loaded,Ziggurat Interactive,5.99,5.99,0.00,[windows,830811600,False
Star Wolves,1C Entertainment,3.99,3.99,0.00,[windows],1132264800,False
Galactic Civilizations III - Lost Treasures DLC,Stardock Entertainment,3.99,3.99,0.00,[windows],1469566800,False
